mTurkCode,Consent1,Consent2,Consent3,Consent4,Consent5,ethnicity,education,marital_status,age,gender,income,parent_income,country_born,usa_years,religion,Instruct1,Instruct2,Instruct3,Comprehension1,Comprehension2,Comprehension3,Comprehension4,Comprehension5,cue,vig,vig,assault_lo_solo_1_1,cue,vig,vig,assault_lo_solo_2_1,cue,vig,vig,rev,assault_lo_group0_1_1,cue,vig,vig,rev,assault_lo_group0_2_1,cue,vig,vig,rev,assault_lo_group1_1_1,cue,vig,vig,rev,assault_lo_group1_2_1,cue,vig,vig,rev,assault_lo_group2_1_1,cue,vig,vig,rev,assault_lo_group2_2_1,cue,vig,vig,rev,assault_lo_group3_1_1,cue,vig,vig,rev,assault_lo_group3_2_1,cue,vig,vig,rev,assault_lo_group4_1_1,cue,vig,vig,rev,assault_lo_group4_2_1,cue,vig,vig,assault_hi_solo_1_1,cue,vig,vig,assault_hi_solo_2_1,cue,vig,vig,rev,assault_hi_group0_1_1,cue,vig,vig,rev,assault_hi_group0_2_1,cue,vig,vig,rev,assault_hi_group1_1_1,cue,vig,vig,rev,assault_hi_group1_2_1,cue,vig,vig,rev,assault_hi_group2_1_1,cue,vig,vig,rev,assault_hi_group2_2_1,cue,vig,vig,rev,assault_hi_group3_1_1,cue,vig,vig,rev,assault_hi_group3_2_1,cue,vig,vig,rev,assault_hi_group4_1_1,cue,vig,vig,rev,assault_hi_group4_2_1,cue,vig,vig,theft_lo_solo_1_1,cue,vig,vig,theft_lo_solo_2_1,cue,vig,vig,rev,theft_lo_group0_1_1,cue,vig,vig,rev,theft_lo_group0_2_1,cue,vig,vig,rev,theft_lo_group1_1_1,cue,vig,vig,rev,theft_lo_group1_2_1,cue,vig,vig,rev,theft_lo_group2_1_1,cue,vig,vig,rev,theft_lo_group2_2_1,cue,vig,vig,rev,theft_lo_group3_1_1,cue,vig,vig,rev,theft_lo_group3_2_1,cue,vig,vig,rev,theft_lo_group4_1_1,cue,vig,vig,rev,theft_lo_group4_2_1,cue,vig,vig,theft_hi_solo_1_1,cue,vig,vig,theft_hi_solo_2_1,cue,vig,vig,rev,theft_hi_group0_1_1,cue,vig,vig,rev,theft_hi_group0_2_1,cue,vig,vig,rev,theft_hi_group1_1_1,cue,vig,vig,rev,theft_hi_group1_2_1,cue,vig,vig,rev,theft_hi_group2_1_1,cue,vig,vig,rev,theft_hi_group2_2_1,cue,vig,vig,rev,theft_hi_group3_1_1,cue,vig,vig,rev,theft_hi_group3_2_1,cue,vig,vig,rev,theft_hi_group4_1_1,cue,vig,vig,rev,theft_hi_group4_2_1,catch_1,catch_2,suspicion,debrief,DO-BR-FL_9
296231,1,1,1,1,1,1,5,1,26,2,5,5,america,26,5,1,1,1,4,2,4,1,1,1,1,,95,1,1,,95,1,1,,1,98,1,1,,1,97,1,1,,1,99,1,1,,1,93,1,1,,1,95,1,1,,1,100,1,1,,1,97,1,1,,1,95,1,1,,1,97,1,1,,1,94,1,1,,95,1,1,,97,1,1,,1,92,1,1,,1,96,1,1,,1,98,1,1,,1,96,1,1,,1,100,1,1,,1,98,1,1,,1,97,1,1,,1,97,1,1,,1,98,1,1,,1,96,1,1,,97,1,1,,98,1,1,,1,96,1,1,,1,98,1,1,,1,95,1,1,,1,96,1,1,,1,97,1,1,,1,97,1,1,,1,95,1,1,,1,97,1,1,,1,100,1,1,,1,98,1,1,,96,1,1,,95,1,1,,1,95,1,1,,1,95,1,1,,1,100,1,1,,1,96,1,1,,1,95,1,1,,1,94,1,1,,1,97,1,1,,1,92,1,1,,1,98,1,1,,1,94,1,One proposed definition is that a crime or offence (or criminal offence) is an act harmful,5,1,theft_lo_group3_1|theft_hi_solo_2|assault_lo_group0_1|theft_hi_group0_2|assault_hi_group3_1|theft_hi_group1_1|theft_hi_group3_2|theft_lo_group1_2|assault_hi_group2_1|assault_hi_solo_2|theft_hi_group1_2|assault_lo_group4_2|theft_lo_solo_2|assault_lo_group1_1|theft_hi_solo_1|theft_lo_group2_2|assault_hi_group1_2|assault_lo_group3_1|assault_hi_group3_2|assault_lo_group2_2|assault_lo_group4_1|theft_hi_group2_1|theft_hi_group0_1|assault_hi_group4_1|assault_hi_group0_1|theft_lo_group2_1|assault_hi_group0_2|theft_lo_group0_1|catch_2|assault_hi_group1_1|theft_lo_group1_1|theft_lo_group4_1|assault_lo_solo_2|theft_lo_group0_2|assault_hi_solo_1|theft_lo_group3_2|theft_lo_group4_2|theft_hi_group4_1|assault_lo_group1_2|assault_lo_group0_2|theft_hi_group4_2|theft_hi_group3_1|theft_hi_group2_2|assault_hi_group2_2|assault_lo_group2_1|catch_1|assault_lo_solo_1|theft_lo_solo_1|assault_lo_group3_2|assault_hi_group4_2
6875044,1,1,1,1,1,1,16,1,27,2,4,6,TX,27,5,1,1,1,4,2,4,1,1,1,1,,74,1,1,,75,1,1,,1,61,1,1,,1,37,1,1,,1,69,1,1,,1,72,1,1,,1,60,1,1,,1,59,1,1,,1,70,1,1,,1,75,1,1,,1,73,1,1,,1,66,1,1,,59,1,1,,72,1,1,,1,76,1,1,,1,77,1,1,,1,72,1,1,,1,74,1,1,,1,60,1,1,,1,74,1,1,,1,69,1,1,,1,68,1,1,,1,67,1,1,,1,67,1,1,,75,1,1,,78,1,1,,1,70,1,1,,1,56,1,1,,1,30,1,1,,1,39,1,1,,1,69,1,1,,1,69,1,1,,1,73,1,1,,1,75,1,1,,1,85,1,1,,1,67,1,1,,75,1,1,,74,1,1,,1,27,1,1,,1,50,1,1,,1,70,1,1,,1,53,1,1,,1,62,1,1,,1,70,1,1,,1,65,1,1,,1,71,1,1,,1,79,1,1,,1,72,1,crime is an unlawful act punishable in modern criminal law.,5,1,theft_hi_group0_2|assault_hi_solo_1|theft_lo_group2_1|theft_lo_group1_2|theft_hi_group4_2|assault_lo_group1_2|theft_hi_group2_2|theft_lo_group0_2|theft_hi_group3_2|assault_hi_group4_1|assault_lo_solo_1|assault_lo_group3_1|theft_lo_group2_2|assault_lo_group1_1|theft_lo_group1_1|theft_lo_group4_1|assault_hi_group2_1|theft_hi_group4_1|theft_lo_group3_1|assault_hi_group1_2|assault_lo_group0_2|theft_hi_solo_2|theft_hi_group2_1|theft_hi_group0_1|theft_hi_solo_1|assault_lo_group2_1|assault_lo_group2_2|assault_hi_solo_2|assault_lo_group3_2|assault_hi_group0_2|assault_hi_group2_2|theft_lo_group4_2|theft_lo_solo_2|assault_hi_group0_1|assault_lo_solo_2|theft_lo_solo_1|assault_hi_group1_1|theft_lo_group0_1|theft_hi_group1_1|catch_2|catch_1|theft_hi_group1_2|assault_lo_group0_1|assault_hi_group3_1|assault_hi_group4_2|theft_hi_group3_1|assault_lo_group4_1|assault_lo_group4_2|assault_hi_group3_2|theft_lo_group3_2
6190226,1,1,1,1,1,4,22,1,29,2,5,,Dominican Republic,5,5,1,1,1,4,2,4,1,1,1,1,,66,1,1,,46,1,1,,1,61,1,1,,1,47,1,1,,1,34,1,1,,1,27,1,1,,1,62,1,1,,1,73,1,1,,1,63,1,1,,1,44,1,1,,1,72,1,1,,1,58,1,1,,85,1,1,,80,1,1,,1,83,1,1,,1,45,1,1,,1,90,1,1,,1,81,1,1,,1,93,1,1,,1,80,1,1,,1,63,1,1,,1,72,1,1,,1,86,1,1,,1,85,1,1,,42,1,1,,36,1,1,,1,45,1,1,,1,41,1,1,,1,37,1,1,,1,39,1,1,,1,30,1,1,,1,51,1,1,,1,41,1,1,,1,51,1,1,,1,36,1,1,,1,44,1,1,,37,1,1,,57,1,1,,1,58,1,1,,1,47,1,1,,1,62,1,1,,1,64,1,1,,1,63,1,1,,1,41,1,1,,1,35,1,1,,1,69,1,1,,1,57,1,1,,1,60,1,Deliberately engaging in an action which causes harm to another party,6,1,theft_hi_group2_1|assault_lo_group0_2|assault_hi_solo_1|theft_lo_group1_1|assault_lo_group3_1|theft_hi_group3_2|assault_hi_group4_2|assault_hi_group4_1|assault_lo_group4_1|assault_lo_group2_1|assault_hi_group0_1|theft_lo_group4_1|catch_1|theft_hi_group4_1|assault_hi_group1_1|assault_hi_solo_2|assault_hi_group1_2|assault_lo_group2_2|theft_lo_group2_1|theft_lo_group3_2|theft_lo_group3_1|theft_hi_solo_2|assault_lo_group3_2|assault_hi_group0_2|assault_hi_group2_1|theft_lo_solo_1|theft_lo_group2_2|assault_lo_solo_1|theft_hi_solo_1|theft_hi_group0_1|assault_lo_group0_1|assault_lo_group4_2|theft_hi_group0_2|catch_2|assault_lo_solo_2|assault_hi_group3_2|assault_lo_group1_2|assault_hi_group3_1|theft_hi_group2_2|theft_lo_solo_2|theft_lo_group0_2|theft_lo_group0_1|theft_lo_group1_2|assault_lo_group1_1|theft_lo_group4_2|theft_hi_group3_1|theft_hi_group4_2|assault_hi_group2_2|theft_hi_group1_1|theft_hi_group1_2
3451353,1,1,1,1,1,1,22,6,56,2,1,8,Scotland,20,10,1,1,1,4,2,4,1,1,1,1,,30,1,1,,25,1,1,,1,10,1,1,,1,25,1,1,,1,20,1,1,,1,9,1,1,,1,25,1,1,,1,60,1,1,,1,51,1,1,,1,10,1,1,,1,15,1,1,,1,36,1,1,,73,1,1,,90,1,1,,1,25,1,1,,1,25,1,1,,1,25,1,1,,1,35,1,1,,1,80,1,1,,1,70,1,1,,1,85,1,1,,1,75,1,1,,1,85,1,1,,1,80,1,1,,70,1,1,,35,1,1,,1,58,1,1,,1,35,1,1,,1,60,1,1,,1,38,1,1,,1,60,1,1,,1,66,1,1,,1,70,1,1,,1,65,1,1,,1,70,1,1,,1,67,1,1,,70,1,1,,75,1,1,,1,65,1,1,,1,61,1,1,,1,87,1,1,,1,70,1,1,,1,86,1,1,,1,70,1,1,,1,70,1,1,,1,87,1,1,,1,90,1,1,,1,70,1,A crime is something which is committed which is against the laws of the land.,1,1,theft_hi_group4_1|theft_lo_group0_2|assault_hi_group3_2|theft_lo_solo_2|assault_hi_solo_2|theft_hi_solo_2|assault_hi_group0_1|assault_hi_group1_2|assault_lo_group3_2|assault_lo_group0_1|theft_hi_group4_2|assault_hi_group2_1|theft_lo_group3_2|theft_hi_group2_1|assault_hi_group3_1|assault_lo_solo_1|assault_hi_group2_2|catch_1|theft_lo_group4_1|theft_hi_group1_2|assault_lo_group2_2|assault_hi_group1_1|assault_lo_solo_2|assault_hi_group4_2|assault_lo_group3_1|assault_lo_group1_2|theft_lo_group3_1|theft_lo_group2_1|assault_hi_group4_1|theft_lo_solo_1|theft_lo_group1_1|theft_lo_group0_1|assault_lo_group4_2|theft_lo_group2_2|theft_hi_group1_1|assault_hi_group0_2|assault_lo_group2_1|assault_lo_group0_2|theft_lo_group4_2|theft_hi_group3_2|assault_lo_group1_1|theft_hi_group0_1|theft_hi_group3_1|assault_hi_solo_1|theft_hi_group0_2|assault_lo_group4_1|catch_2|theft_hi_group2_2|theft_hi_solo_1|theft_lo_group1_2
3615289,1,1,1,1,1,1,16,4,29,1,3,3,United States,29,4,1,1,1,4,2,4,1,1,1,,1,43,1,,1,35,1,,1,1,24,1,,1,1,28,1,,1,1,30,1,,1,1,7,1,,1,1,23,1,,1,1,40,1,,1,1,30,1,,1,1,24,1,,1,1,24,1,,1,1,42,1,,1,67,1,,1,100,1,,1,1,54,1,,1,1,33,1,,1,1,45,1,,1,1,76,1,,1,1,76,1,,1,1,60,1,,1,1,100,1,,1,1,73,1,,1,1,100,1,,1,1,100,1,,1,29,1,,1,24,1,,1,1,26,1,,1,1,21,1,,1,1,33,1,,1,1,38,1,,1,1,40,1,,1,1,47,1,,1,1,44,1,,1,1,50,1,,1,1,61,1,,1,1,45,1,,1,86,1,,1,93,1,,1,1,65,1,,1,1,56,1,,1,1,95,1,,1,1,67,1,,1,1,100,1,,1,1,100,1,,1,1,71,1,,1,1,100,1,,1,1,97,1,,1,1,81,1,An action that breaks the law.,3,1,theft_hi_solo_1|theft_hi_group0_1|catch_1|assault_lo_group2_2|assault_lo_group1_2|theft_lo_group1_2|theft_hi_group3_2|assault_lo_group3_2|assault_hi_solo_1|assault_hi_group1_2|theft_hi_group1_2|theft_hi_group4_2|assault_lo_group3_1|catch_2|assault_lo_group0_1|assault_hi_group3_1|assault_hi_group4_1|theft_lo_group4_1|assault_lo_group4_2|assault_hi_group1_1|assault_hi_solo_2|theft_lo_group4_2|theft_lo_group2_2|assault_lo_solo_1|assault_hi_group3_2|assault_hi_group2_1|theft_hi_group0_2|theft_lo_group2_1|theft_lo_group3_1|assault_lo_group2_1|assault_lo_group4_1|theft_hi_group2_2|theft_lo_solo_1|theft_hi_group3_1|theft_lo_group0_1|assault_hi_group4_2|theft_hi_group2_1|assault_lo_solo_2|theft_lo_group0_2|assault_hi_group0_2|theft_lo_group3_2|theft_lo_group1_1|assault_lo_group1_1|theft_hi_solo_2|theft_lo_solo_2|assault_lo_group0_2|assault_hi_group0_1|theft_hi_group1_1|assault_hi_group2_2|theft_hi_group4_1
2276709,1,1,1,1,1,1,14,1,31,1,5,,usa,31,5,1,1,1,4,2,4,1,1,1,,1,59,1,,1,52,1,,1,1,70,1,,1,1,47,1,,1,1,50,1,,1,1,0,1,,1,1,61,1,,1,1,66,1,,1,1,47,1,,1,1,48,1,,1,1,61,1,,1,1,51,1,,1,100,1,,1,89,1,,1,1,100,1,,1,1,49,1,,1,1,100,1,,1,1,96,1,,1,1,100,1,,1,1,94,1,,1,1,100,1,,1,1,100,1,,1,1,100,1,,1,1,100,1,,1,75,1,,1,54,1,,1,1,69,1,,1,1,69,1,,1,1,66,1,,1,1,76,1,,1,1,60,1,,1,1,71,1,,1,1,82,1,,1,1,83,1,,1,1,76,1,,1,1,59,1,,1,93,1,,1,100,1,,1,1,95,1,,1,1,100,1,,1,1,100,1,,1,1,95,1,,1,1,99,1,,1,1,99,1,,1,1,94,1,,1,1,100,1,,1,1,100,1,,1,1,100,1,doing anything that is against the law,6,1,theft_lo_solo_2|assault_hi_solo_1|theft_hi_group0_1|theft_lo_group2_1|assault_lo_group3_2|assault_lo_group2_1|assault_lo_group4_1|assault_hi_group0_1|theft_hi_group0_2|assault_lo_group1_2|assault_lo_solo_1|assault_hi_group3_1|theft_lo_group1_2|catch_1|assault_lo_group0_2|theft_hi_group4_2|assault_hi_solo_2|assault_lo_group3_1|assault_lo_group0_1|theft_lo_group4_2|theft_lo_group3_1|theft_lo_solo_1|theft_hi_solo_1|assault_hi_group2_2|catch_2|assault_lo_group1_1|assault_lo_solo_2|theft_lo_group2_2|assault_hi_group3_2|theft_hi_group4_1|assault_hi_group4_1|theft_lo_group1_1|theft_hi_solo_2|assault_hi_group1_1|assault_lo_group2_2|theft_hi_group1_1|assault_hi_group1_2|theft_hi_group3_2|theft_lo_group0_1|assault_hi_group0_2|theft_hi_group3_1|theft_hi_group2_1|theft_lo_group0_2|theft_hi_group1_2|assault_hi_group4_2|assault_lo_group4_2|theft_lo_group4_1|theft_hi_group2_2|assault_hi_group2_1|theft_lo_group3_2
5463925,1,1,1,1,1,1,16,5,27,2,1,,USA,27,10,1,1,1,4,2,4,1,1,1,1,,12,1,1,,24,1,1,,1,8,1,1,,1,6,1,1,,1,38,1,1,,1,15,1,1,,1,36,1,1,,1,24,1,1,,1,51,1,1,,1,5,1,1,,1,27,1,1,,1,25,1,1,,83,1,1,,51,1,1,,1,51,1,1,,1,40,1,1,,1,67,1,1,,1,70,1,1,,1,86,1,1,,1,62,1,1,,1,71,1,1,,1,54,1,1,,1,90,1,1,,1,77,1,1,,37,1,1,,22,1,1,,1,13,1,1,,1,23,1,1,,1,23,1,1,,1,36,1,1,,1,51,1,1,,1,36,1,1,,1,25,1,1,,1,60,1,1,,1,39,1,1,,1,33,1,1,,51,1,1,,51,1,1,,1,54,1,1,,1,54,1,1,,1,51,1,1,,1,51,1,1,,1,55,1,1,,1,37,1,1,,1,51,1,1,,1,51,1,1,,1,51,1,1,,1,51,1,Intentionally causing harm to another person or their property.,4,1,assault_hi_solo_2|assault_lo_group2_2|theft_lo_group4_2|assault_lo_group4_1|assault_lo_solo_2|theft_hi_group3_1|assault_lo_solo_1|theft_hi_group2_1|theft_lo_group4_1|assault_lo_group3_1|theft_lo_group3_2|assault_hi_group0_1|assault_hi_group2_2|assault_lo_group0_1|theft_hi_group4_2|assault_lo_group1_2|catch_1|assault_lo_group4_2|assault_hi_group2_1|theft_hi_solo_1|theft_lo_solo_1|theft_hi_group2_2|theft_lo_group1_2|theft_hi_group3_2|assault_hi_group3_1|theft_lo_group3_1|theft_lo_group0_2|theft_hi_group1_1|theft_hi_group1_2|theft_hi_group0_2|theft_hi_group0_1|assault_hi_group1_1|theft_lo_solo_2|assault_hi_group3_2|assault_lo_group1_1|assault_lo_group2_1|theft_lo_group0_1|theft_lo_group1_1|theft_hi_group4_1|assault_hi_group4_1|theft_lo_group2_2|assault_lo_group3_2|assault_lo_group0_2|assault_hi_solo_1|theft_hi_solo_2|catch_2|assault_hi_group0_2|assault_hi_group4_2|assault_hi_group1_2|theft_lo_group2_1
7782968,1,1,1,1,1,2,16,1,36,2,5,,USA,36,4,1,1,1,4,2,4,1,1,1,1,,68,1,1,,67,1,1,,1,69,1,1,,1,69,1,1,,1,59,1,1,,1,12,1,1,,1,65,1,1,,1,65,1,1,,1,64,1,1,,1,63,1,1,,1,65,1,1,,1,64,1,1,,75,1,1,,75,1,1,,1,75,1,1,,1,65,1,1,,1,77,1,1,,1,75,1,1,,1,75,1,1,,1,68,1,1,,1,75,1,1,,1,75,1,1,,1,75,1,1,,1,70,1,1,,62,1,1,,63,1,1,,1,62,1,1,,1,60,1,1,,1,65,1,1,,1,63,1,1,,1,60,1,1,,1,62,1,1,,1,60,1,1,,1,61,1,1,,1,75,1,1,,1,62,1,1,,70,1,1,,75,1,1,,1,69,1,1,,1,70,1,1,,1,70,1,1,,1,70,1,1,,1,71,1,1,,1,70,1,1,,1,70,1,1,,1,77,1,1,,1,70,1,1,,1,70,1,"A crime is a misdemeanor or felony. It is an action which is illegal to a greater degree than a traffic violation or other actions that are not misdemeanors or felonies. Also, a crime could refer (figuratively) to an action that is very immoral.",4,1,assault_lo_group4_2|assault_lo_group3_1|assault_lo_group3_2|theft_lo_group4_1|theft_hi_group3_2|assault_lo_group1_1|assault_hi_group2_2|theft_hi_solo_2|assault_hi_group1_2|assault_hi_group4_2|theft_hi_group2_1|catch_2|theft_hi_group1_1|assault_hi_group2_1|assault_lo_group1_2|assault_hi_group4_1|theft_hi_group0_2|assault_lo_group0_1|catch_1|theft_lo_group3_2|assault_lo_group0_2|theft_lo_group0_1|assault_hi_group1_1|theft_lo_group2_1|theft_hi_group1_2|theft_lo_group2_2|theft_hi_group4_2|assault_lo_solo_2|theft_hi_group4_1|assault_hi_group3_1|theft_hi_group2_2|assault_hi_group3_2|assault_hi_solo_2|assault_lo_group4_1|theft_lo_group3_1|theft_lo_solo_1|theft_hi_solo_1|assault_lo_solo_1|assault_lo_group2_1|assault_hi_solo_1|theft_hi_group0_1|theft_lo_group1_2|theft_lo_group4_2|theft_lo_solo_2|theft_hi_group3_1|theft_lo_group1_1|assault_hi_group0_2|theft_lo_group0_2|assault_lo_group2_2|assault_hi_group0_1
2231499,1,1,1,1,1,1,16,1,40,1,3,,newyork,40,5,1,1,1,4,2,4,1,1,1,,1,59,1,,1,33,1,,1,1,29,1,,1,1,0,1,,1,1,37,1,,1,1,29,1,,1,1,40,1,,1,1,10,1,,1,1,69,1,,1,1,26,1,,1,1,34,1,,1,1,76,1,,1,39,1,,1,11,1,,1,1,22,1,,1,1,25,1,,1,1,55,1,,1,1,13,1,,1,1,51,1,,1,1,17,1,,1,1,25,1,,1,1,21,1,,1,1,14,1,,1,1,55,1,,1,40,1,,1,51,1,,1,1,79,1,,1,1,17,1,,1,1,6,1,,1,1,42,1,,1,1,51,1,,1,1,59,1,,1,1,78,1,,1,1,87,1,,1,1,10,1,,1,1,45,1,,1,24,1,,1,60,1,,1,1,62,1,,1,1,31,1,,1,1,81,1,,1,1,42,1,,1,1,13,1,,1,1,48,1,,1,1,68,1,,1,1,36,1,,1,1,64,1,,1,1,76,1,"There was man and server is most of crime increase to many city so crime to person or server hacked and illegal activity such most of punished to kind of person,",3,1,theft_hi_group4_2|theft_hi_group4_1|assault_lo_solo_1|theft_hi_group0_2|theft_lo_solo_2|catch_1|assault_hi_solo_1|theft_lo_group1_2|theft_hi_group1_1|assault_hi_group4_2|assault_lo_group3_2|theft_lo_group4_2|assault_hi_group2_1|assault_hi_group2_2|theft_lo_group2_1|assault_hi_solo_2|theft_lo_group4_1|assault_lo_group2_2|theft_lo_group0_1|theft_hi_group2_1|catch_2|assault_hi_group0_2|assault_lo_group4_2|theft_hi_group3_2|assault_lo_solo_2|theft_lo_group3_2|theft_lo_group1_1|assault_hi_group4_1|assault_lo_group4_1|assault_hi_group3_2|theft_hi_group3_1|assault_lo_group0_2|theft_lo_group0_2|assault_lo_group1_2|theft_lo_solo_1|assault_hi_group3_1|theft_hi_group0_1|assault_lo_group0_1|theft_lo_group2_2|theft_hi_group1_2|theft_hi_solo_2|assault_hi_group1_1|assault_hi_group0_1|assault_lo_group2_1|assault_hi_group1_2|assault_lo_group3_1|theft_hi_group2_2|assault_lo_group1_1|theft_lo_group3_1|theft_hi_solo_1
8550187,1,1,1,1,1,1,13,5,25,2,3,3,United States,25,10,1,1,1,4,2,4,1,1,1,1,,48,1,1,,43,1,1,,1,91,1,1,,1,68,1,1,,1,62,1,1,,1,31,1,1,,1,52,1,1,,1,62,1,1,,1,44,1,1,,1,52,1,1,,1,43,1,1,,1,67,1,1,,91,1,1,,100,1,1,,1,96,1,1,,1,78,1,1,,1,90,1,1,,1,97,1,1,,1,99,1,1,,1,94,1,1,,1,98,1,1,,1,94,1,1,,1,95,1,1,,1,92,1,1,,59,1,1,,56,1,1,,1,58,1,1,,1,58,1,1,,1,61,1,1,,1,64,1,1,,1,63,1,1,,1,71,1,1,,1,64,1,1,,1,63,1,1,,1,62,1,1,,1,57,1,1,,91,1,1,,99,1,1,,1,76,1,1,,1,77,1,1,,1,97,1,1,,1,71,1,1,,1,89,1,1,,1,63,1,1,,1,64,1,1,,1,90,1,1,,1,66,1,1,,1,80,1,Something that someone does that is against the rules.,6,1,catch_2|assault_lo_group4_2|theft_lo_group2_2|assault_lo_group2_1|assault_hi_group0_2|catch_1|theft_hi_solo_1|assault_hi_solo_2|theft_lo_group0_1|theft_hi_group4_2|theft_hi_solo_2|assault_hi_solo_1|theft_hi_group0_1|assault_hi_group0_1|assault_lo_group3_1|theft_lo_solo_1|assault_hi_group3_1|assault_lo_solo_2|theft_hi_group2_1|theft_hi_group1_2|assault_lo_group4_1|theft_lo_group4_1|assault_hi_group1_1|assault_lo_group3_2|assault_lo_group0_2|assault_hi_group2_1|assault_lo_group1_2|theft_lo_group0_2|theft_hi_group1_1|theft_hi_group4_1|theft_lo_group3_1|assault_hi_group3_2|assault_lo_group2_2|assault_hi_group2_2|theft_lo_group4_2|theft_hi_group0_2|assault_hi_group1_2|theft_hi_group3_2|theft_lo_solo_2|assault_hi_group4_2|assault_hi_group4_1|assault_lo_solo_1|theft_lo_group1_2|theft_hi_group3_1|assault_lo_group0_1|theft_lo_group3_2|assault_lo_group1_1|theft_lo_group1_1|theft_lo_group2_1|theft_hi_group2_2
8402736,1,1,1,1,1,1,12,4,25,1,1,1,United States,25,10,1,1,1,4,2,4,1,1,1,,1,79,1,,1,27,1,,1,1,47,1,,1,1,61,1,,1,1,69,1,,1,1,19,1,,1,1,65,1,,1,1,71,1,,1,1,41,1,,1,1,35,1,,1,1,26,1,,1,1,38,1,,1,94,1,,1,98,1,,1,1,74,1,,1,1,63,1,,1,1,82,1,,1,1,86,1,,1,1,96,1,,1,1,82,1,,1,1,99,1,,1,1,93,1,,1,1,100,1,,1,1,99,1,,1,70,1,,1,69,1,,1,1,63,1,,1,1,58,1,,1,1,60,1,,1,1,55,1,,1,1,69,1,,1,1,70,1,,1,1,61,1,,1,1,74,1,,1,1,62,1,,1,1,66,1,,1,70,1,,1,82,1,,1,1,71,1,,1,1,58,1,,1,1,71,1,,1,1,67,1,,1,1,82,1,,1,1,78,1,,1,1,62,1,,1,1,78,1,,1,1,74,1,,1,1,70,1,An action taken that violates a law.,4,1,theft_hi_group2_2|theft_lo_solo_1|assault_hi_group1_1|theft_hi_group2_1|assault_lo_group1_2|theft_hi_group3_2|assault_hi_group3_2|theft_hi_solo_2|catch_2|assault_lo_group3_2|theft_lo_group1_1|assault_hi_group0_1|assault_hi_group0_2|theft_hi_group3_1|theft_lo_group0_1|assault_lo_group2_2|theft_hi_group4_2|assault_hi_group2_1|assault_lo_group0_2|assault_hi_group4_2|assault_hi_solo_1|assault_lo_group4_1|assault_hi_group2_2|theft_lo_group3_2|assault_hi_solo_2|catch_1|theft_lo_group2_2|theft_lo_group2_1|theft_hi_group0_1|assault_lo_group0_1|assault_lo_group2_1|theft_hi_solo_1|assault_lo_solo_1|assault_lo_group1_1|assault_lo_solo_2|theft_hi_group1_2|assault_hi_group3_1|theft_lo_group4_2|assault_hi_group1_2|theft_lo_solo_2|theft_hi_group0_2|assault_lo_group3_1|assault_lo_group4_2|theft_lo_group0_2|assault_hi_group4_1|theft_hi_group1_1|theft_hi_group4_1|theft_lo_group4_1|theft_lo_group1_2|theft_lo_group3_1
8009853,1,1,1,1,1,1,17,4,30,1,4,8,us,30,10,1,1,1,4,2,4,1,1,1,,1,18,1,,1,19,1,,1,1,23,1,,1,1,7,1,,1,1,27,1,,1,1,10,1,,1,1,39,1,,1,1,46,1,,1,1,24,1,,1,1,30,1,,1,1,27,1,,1,1,37,1,,1,85,1,,1,86,1,,1,1,60,1,,1,1,41,1,,1,1,70,1,,1,1,85,1,,1,1,99,1,,1,1,76,1,,1,1,81,1,,1,1,100,1,,1,1,86,1,,1,1,87,1,,1,28,1,,1,15,1,,1,1,15,1,,1,1,15,1,,1,1,19,1,,1,1,15,1,,1,1,25,1,,1,1,40,1,,1,1,41,1,,1,1,53,1,,1,1,56,1,,1,1,75,1,,1,75,1,,1,80,1,,1,1,66,1,,1,1,60,1,,1,1,80,1,,1,1,72,1,,1,1,80,1,,1,1,80,1,,1,1,76,1,,1,1,86,1,,1,1,85,1,,1,1,76,1,"Doing something against the law, such as hurting someone either physically or by depriving them of their property.",5,1,assault_lo_solo_1|catch_1|theft_hi_group2_2|assault_hi_group4_1|assault_lo_solo_2|theft_lo_solo_1|assault_lo_group1_2|assault_hi_group3_1|theft_lo_group4_2|assault_lo_group1_1|theft_hi_group0_2|theft_lo_group2_2|assault_hi_solo_1|theft_hi_group4_1|assault_hi_group1_1|assault_hi_solo_2|theft_lo_group4_1|assault_hi_group0_1|theft_lo_solo_2|theft_hi_group1_1|catch_2|theft_hi_group2_1|theft_hi_solo_2|assault_hi_group2_2|theft_lo_group3_1|theft_lo_group1_2|assault_lo_group2_2|assault_lo_group4_2|assault_lo_group3_2|theft_lo_group0_2|theft_lo_group2_1|theft_hi_group3_2|assault_lo_group2_1|theft_hi_group1_2|assault_hi_group2_1|theft_lo_group3_2|theft_hi_group3_1|assault_lo_group0_2|assault_hi_group0_2|assault_lo_group4_1|assault_hi_group4_2|theft_hi_solo_1|assault_lo_group0_1|theft_lo_group1_1|assault_lo_group3_1|theft_lo_group0_1|theft_hi_group0_1|theft_hi_group4_2|assault_hi_group3_2|assault_hi_group1_2
