mTurkCode,Consent1,Consent2,Consent3,Consent4,Consent5,ethnicity,education,marital_status,age,gender,income,parent_income,country_born,usa_years,religion,Instruct1,Instruct2,Instruct3,Comprehension1,Comprehension2,Comprehension3,Comprehension4,Comprehension5,cue,vig,assault_lo_solo_1_1,cue,vig,assault_lo_solo_2_1,cue,vig,rev,assault_lo_group0_1_1,cue,vig,rev,assault_lo_group0_2_1,cue,vig,rev,assault_lo_group1_1_1,cue,vig,rev,assault_lo_group1_2_1,cue,vig,rev,assault_lo_group2_1_1,cue,vig,rev,assault_lo_group2_2_1,cue,vig,rev,assault_lo_group3_1_1,cue,vig,rev,assault_lo_group3_2_1,cue,vig,rev,assault_lo_group4_1_1,cue,vig,rev,assault_lo_group4_2_1,cue,vig,assault_hi_solo_1_1,cue,vig,assault_hi_solo_2_1,cue,vig,rev,assault_hi_group0_1_1,cue,vig,rev,assault_hi_group0_2_1,cue,vig,rev,assault_hi_group1_1_1,cue,vig,rev,assault_hi_group1_2_1,cue,vig,rev,assault_hi_group2_1_1,cue,vig,rev,assault_hi_group2_2_1,cue,vig,rev,assault_hi_group3_1_1,cue,vig,rev,assault_hi_group3_2_1,cue,vig,rev,assault_hi_group4_1_1,cue,vig,rev,assault_hi_group4_2_1,cue,vig,theft_lo_solo_1_1,cue,vig,theft_lo_solo_2_1,cue,vig,rev,theft_lo_group0_1_1,cue,vig,rev,theft_lo_group0_2_1,cue,vig,rev,theft_lo_group1_1_1,cue,vig,rev,theft_lo_group1_2_1,cue,vig,rev,theft_lo_group2_1_1,cue,vig,rev,theft_lo_group2_2_1,cue,vig,rev,theft_lo_group3_1_1,cue,vig,rev,theft_lo_group3_2_1,cue,vig,rev,theft_lo_group4_1_1,cue,vig,rev,theft_lo_group4_2_1,cue,vig,theft_hi_solo_1_1,cue,vig,theft_hi_solo_2_1,cue,vig,rev,theft_hi_group0_1_1,cue,vig,rev,theft_hi_group0_2_1,cue,vig,rev,theft_hi_group1_1_1,cue,vig,rev,theft_hi_group1_2_1,cue,vig,rev,theft_hi_group2_1_1,cue,vig,rev,theft_hi_group2_2_1,cue,vig,rev,theft_hi_group3_1_1,cue,vig,rev,theft_hi_group3_2_1,cue,vig,rev,theft_hi_group4_1_1,cue,vig,rev,theft_hi_group4_2_1,catch_1,catch_2,suspicion,debrief,DO-BR-FL_9
1635474,1,1,1,1,1,3,16,1,30,1,3,3,USA,30,4,1,1,1,4,2,4,1,1,1,1,50,1,1,48,1,1,1,2,1,1,1,0,1,1,1,33,1,1,1,25,1,1,1,51,1,1,1,51,1,1,1,76,1,1,1,85,1,1,1,91,1,1,1,98,1,1,51,1,1,52,1,1,1,0,1,1,1,0,1,1,1,22,1,1,1,29,1,1,1,51,1,1,1,51,1,1,1,80,1,1,1,81,1,1,1,89,1,1,1,96,1,1,51,1,1,51,1,1,1,2,1,1,1,0,1,1,1,21,1,1,1,24,1,1,1,51,1,1,1,51,1,1,1,81,1,1,1,77,1,1,1,96,1,1,1,100,1,1,51,1,1,51,1,1,1,18,1,1,1,7,1,1,1,31,1,1,1,35,1,1,1,51,1,1,1,49,1,1,1,77,1,1,1,81,1,1,1,50,1,1,1,100,1,crime means is include only illegal works.,6,1,theft_hi_group4_1|assault_lo_group3_1|assault_hi_group4_2|catch_1|theft_lo_group3_2|theft_lo_group0_2|assault_lo_solo_1|theft_hi_group3_1|assault_hi_solo_2|theft_lo_group0_1|theft_hi_group1_2|theft_hi_solo_2|assault_hi_group0_1|theft_lo_solo_1|theft_lo_group2_2|assault_lo_group0_1|theft_hi_solo_1|assault_hi_group0_2|assault_hi_group3_2|theft_hi_group4_2|theft_lo_solo_2|theft_hi_group0_2|theft_lo_group2_1|assault_lo_group4_1|assault_hi_group3_1|assault_lo_solo_2|assault_hi_group4_1|catch_2|theft_lo_group3_1|assault_lo_group1_1|assault_hi_group2_2|theft_lo_group1_2|assault_lo_group4_2|theft_hi_group2_1|theft_hi_group2_2|assault_hi_group1_2|assault_lo_group1_2|theft_hi_group3_2|assault_hi_solo_1|theft_lo_group1_1|assault_lo_group2_2|theft_hi_group1_1|assault_hi_group2_1|assault_lo_group3_2|theft_hi_group0_1|assault_lo_group0_2|assault_hi_group1_1|theft_lo_group4_1|assault_lo_group2_1|theft_lo_group4_2
2901191,1,1,1,1,1,1,14,4,27,1,4,,United States,27,10,1,1,1,4,2,4,1,1,1,1,42,1,1,79,1,1,1,38,1,1,1,11,1,1,1,58,1,1,1,39,1,1,1,43,1,1,1,37,1,1,1,42,1,1,1,83,1,1,1,40,1,1,1,80,1,1,90,1,1,80,1,1,1,92,1,1,1,58,1,1,1,93,1,1,1,95,1,1,1,88,1,1,1,97,1,1,1,95,1,1,1,96,1,1,1,84,1,1,1,91,1,1,81,1,1,34,1,1,1,40,1,1,1,66,1,1,1,38,1,1,1,33,1,1,1,41,1,1,1,44,1,1,1,46,1,1,1,20,1,1,1,44,1,1,1,31,1,1,88,1,1,86,1,1,1,87,1,1,1,62,1,1,1,78,1,1,1,81,1,1,1,80,1,1,1,81,1,1,1,96,1,1,1,87,1,1,1,90,1,1,1,85,1,A crime is anything that breaks the law and usually goes against the normal way that people behave in a society.,1,1,theft_lo_group1_2|assault_lo_group4_2|theft_lo_group0_2|assault_lo_group0_2|assault_hi_group2_1|theft_hi_group2_2|assault_lo_group3_2|assault_hi_group4_2|theft_lo_group3_2|theft_hi_group3_1|theft_lo_group1_1|assault_lo_group4_1|theft_hi_solo_2|assault_hi_group3_2|assault_lo_group2_1|assault_lo_solo_1|theft_lo_solo_2|theft_hi_group0_2|theft_lo_group4_2|assault_hi_group4_1|assault_hi_group3_1|assault_hi_group2_2|assault_hi_group1_2|theft_lo_group4_1|theft_hi_group3_2|assault_lo_group1_1|theft_hi_group4_2|assault_hi_solo_1|catch_1|theft_hi_group1_2|catch_2|assault_lo_group0_1|theft_hi_group1_1|theft_hi_group2_1|assault_hi_group1_1|assault_lo_group3_1|theft_lo_group3_1|theft_hi_group0_1|theft_lo_group2_2|theft_lo_group2_1|assault_lo_group1_2|assault_hi_group0_2|assault_hi_solo_2|assault_hi_group0_1|assault_lo_group2_2|theft_hi_group4_1|theft_hi_solo_1|theft_lo_group0_1|assault_lo_solo_2|theft_lo_solo_1
556964,1,1,1,1,1,1,14,1,39,2,2,,United States,39,4,1,1,1,4,2,4,1,1,1,1,29,1,1,31,1,1,1,16,1,1,1,28,1,1,1,29,1,1,1,37,1,1,1,62,1,1,1,24,1,1,1,56,1,1,1,40,1,1,1,25,1,1,1,39,1,1,38,1,1,73,1,1,1,77,1,1,1,58,1,1,1,85,1,1,1,70,1,1,1,77,1,1,1,85,1,1,1,94,1,1,1,87,1,1,1,86,1,1,1,63,1,1,59,1,1,37,1,1,1,40,1,1,1,59,1,1,1,59,1,1,1,40,1,1,1,58,1,1,1,67,1,1,1,59,1,1,1,40,1,1,1,71,1,1,1,65,1,1,63,1,1,57,1,1,1,57,1,1,1,56,1,1,1,74,1,1,1,56,1,1,1,62,1,1,1,39,1,1,1,75,1,1,1,66,1,1,1,80,1,1,1,62,1,Crime is something that is hurtful to society. Stealing and killing are hurtful to society and break the law. ,2,1,theft_hi_group4_1|assault_hi_group1_2|theft_hi_group1_1|assault_hi_group4_2|catch_2|assault_lo_group4_1|theft_hi_group3_2|theft_hi_group3_1|theft_lo_group2_2|assault_hi_group3_1|assault_hi_group3_2|theft_lo_group4_2|assault_lo_solo_1|theft_lo_group2_1|theft_lo_group1_1|assault_lo_group2_2|theft_hi_group2_2|assault_lo_group4_2|theft_lo_group4_1|assault_lo_group2_1|assault_lo_group3_2|theft_hi_solo_1|theft_hi_solo_2|assault_hi_solo_2|assault_hi_group0_2|assault_lo_solo_2|assault_lo_group1_1|theft_hi_group0_2|assault_lo_group0_1|assault_hi_group0_1|theft_lo_group0_2|theft_lo_group3_1|assault_lo_group1_2|assault_hi_group2_2|assault_hi_group2_1|theft_lo_group3_2|assault_hi_group1_1|theft_lo_solo_2|assault_lo_group3_1|theft_lo_group1_2|assault_hi_solo_1|catch_1|assault_lo_group0_2|theft_hi_group1_2|assault_hi_group4_1|theft_lo_solo_1|theft_hi_group4_2|theft_hi_group2_1|theft_hi_group0_1|theft_lo_group0_1
1059413,1,1,1,1,1,1,16,1,30,2,4,4,usa,30,5,1,1,1,4,2,4,1,1,1,1,96,1,1,89,1,1,1,83,1,1,1,70,1,1,1,94,1,1,1,70,1,1,1,87,1,1,1,68,1,1,1,63,1,1,1,92,1,1,1,72,1,1,1,80,1,1,75,1,1,59,1,1,1,61,1,1,1,88,1,1,1,84,1,1,1,84,1,1,1,87,1,1,1,89,1,1,1,79,1,1,1,88,1,1,1,65,1,1,1,87,1,1,46,1,1,73,1,1,1,62,1,1,1,84,1,1,1,79,1,1,1,67,1,1,1,60,1,1,1,63,1,1,1,64,1,1,1,88,1,1,1,60,1,1,1,56,1,1,89,1,1,89,1,1,1,90,1,1,1,81,1,1,1,64,1,1,1,80,1,1,1,65,1,1,1,64,1,1,1,70,1,1,1,91,1,1,1,87,1,1,1,54,1,crime is that someone is doing wrong things and that is wrong denoted by laws,5,1,assault_lo_solo_2|assault_lo_solo_1|theft_hi_group3_2|theft_hi_group0_2|assault_hi_group2_2|assault_hi_group1_1|theft_hi_group0_1|assault_hi_group1_2|theft_hi_group2_2|assault_hi_group3_2|assault_lo_group3_2|theft_hi_group2_1|assault_hi_group4_2|theft_lo_group3_2|theft_lo_group0_2|theft_hi_group4_1|theft_hi_group1_1|assault_hi_solo_1|theft_hi_solo_2|assault_lo_group4_2|theft_hi_group1_2|assault_hi_group3_1|theft_lo_solo_1|theft_lo_solo_2|assault_lo_group3_1|theft_lo_group1_2|assault_lo_group2_1|assault_hi_group0_2|catch_1|assault_lo_group1_1|assault_hi_group0_1|assault_hi_group4_1|assault_hi_group2_1|assault_lo_group4_1|catch_2|theft_hi_solo_1|theft_hi_group4_2|assault_lo_group0_1|theft_lo_group2_2|assault_hi_solo_2|assault_lo_group1_2|assault_lo_group2_2|theft_lo_group3_1|theft_lo_group2_1|theft_lo_group4_1|assault_lo_group0_2|theft_lo_group1_1|theft_lo_group0_1|theft_hi_group3_1|theft_lo_group4_2
9438618,1,1,1,1,1,1,13,4,25,1,2,2,usa,25,5,1,1,1,4,2,4,1,1,1,1,85,1,1,81,1,1,1,40,1,1,1,54,1,1,1,76,1,1,1,46,1,1,1,77,1,1,1,82,1,1,1,96,1,1,1,34,1,1,1,68,1,1,1,65,1,1,44,1,1,36,1,1,1,32,1,1,1,68,1,1,1,70,1,1,1,80,1,1,1,71,1,1,1,62,1,1,1,62,1,1,1,77,1,1,1,37,1,1,1,76,1,1,69,1,1,66,1,1,1,42,1,1,1,92,1,1,1,66,1,1,1,84,1,1,1,53,1,1,1,91,1,1,1,63,1,1,1,68,1,1,1,88,1,1,1,79,1,1,34,1,1,78,1,1,1,70,1,1,1,40,1,1,1,70,1,1,1,74,1,1,1,72,1,1,1,72,1,1,1,67,1,1,1,77,1,1,1,92,1,1,1,86,1,if your attitude hurts someone then it will be crime,4,1,theft_hi_solo_2|assault_hi_group3_2|assault_lo_solo_1|assault_lo_group3_1|theft_hi_group1_2|theft_lo_group4_1|assault_lo_group2_1|theft_hi_group2_2|theft_lo_solo_2|assault_hi_group0_1|assault_lo_group3_2|assault_hi_group3_1|theft_hi_solo_1|catch_2|theft_lo_group3_1|assault_lo_group0_1|assault_hi_group4_2|assault_hi_group0_2|theft_hi_group3_2|assault_hi_group1_1|theft_lo_group0_1|theft_hi_group3_1|assault_lo_solo_2|assault_lo_group4_1|assault_hi_solo_2|assault_hi_group4_1|theft_lo_group1_1|assault_hi_group1_2|assault_lo_group1_1|theft_lo_group2_2|catch_1|theft_lo_group3_2|theft_hi_group0_2|assault_lo_group0_2|assault_hi_group2_2|theft_hi_group2_1|assault_hi_solo_1|theft_hi_group0_1|theft_hi_group4_2|assault_lo_group4_2|theft_lo_solo_1|theft_lo_group4_2|assault_hi_group2_1|assault_lo_group1_2|assault_lo_group2_2|theft_lo_group1_2|theft_lo_group0_2|theft_hi_group1_1|theft_hi_group4_1|theft_lo_group2_1
2269247,1,1,1,1,1,1,16,4,42,1,4,,USA,42,10,1,1,1,4,2,4,1,1,1,1,10,1,1,75,1,1,1,0,1,1,1,15,1,1,1,10,1,1,1,60,1,1,1,15,1,1,1,15,1,1,1,15,1,1,1,35,1,1,1,10,1,1,1,0,1,1,100,1,1,100,1,1,1,100,1,1,1,85,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,71,1,1,100,1,1,100,1,1,1,85,1,1,1,75,1,1,1,85,1,1,1,90,1,1,1,75,1,1,1,85,1,1,1,75,1,1,1,75,1,1,1,90,1,1,1,65,1,1,85,1,1,95,1,1,1,100,1,1,1,75,1,1,1,95,1,1,1,100,1,1,1,100,1,1,1,85,1,1,1,100,1,1,1,100,1,1,1,90,1,1,1,100,1,Anything that goes against laws that are set.,5,1,assault_lo_group0_1|assault_hi_group0_1|assault_hi_solo_1|assault_lo_group4_2|theft_hi_group1_2|assault_lo_solo_1|assault_lo_group3_1|theft_lo_group1_1|assault_lo_group0_2|theft_lo_group2_1|assault_hi_group0_2|assault_hi_group2_2|assault_hi_group3_1|theft_lo_solo_1|assault_lo_solo_2|theft_lo_solo_2|assault_hi_group1_2|assault_lo_group4_1|theft_lo_group2_2|assault_lo_group2_2|theft_lo_group1_2|theft_hi_group2_2|assault_lo_group1_1|assault_lo_group1_2|theft_lo_group4_1|assault_lo_group3_2|theft_hi_solo_2|catch_2|theft_hi_group0_1|theft_lo_group3_2|theft_lo_group3_1|theft_lo_group0_1|theft_hi_group0_2|assault_hi_group1_1|catch_1|theft_hi_solo_1|theft_hi_group2_1|assault_hi_group4_2|theft_hi_group3_1|theft_hi_group1_1|theft_hi_group3_2|theft_hi_group4_1|assault_hi_group3_2|theft_lo_group0_2|assault_lo_group2_1|assault_hi_solo_2|assault_hi_group2_1|assault_hi_group4_1|theft_hi_group4_2|theft_lo_group4_2
1196442,1,1,1,1,1,1,16,1,34,1,4,,United States,30,10,1,1,1,4,2,4,1,1,1,1,5,1,1,10,1,1,1,10,1,1,1,5,1,1,1,10,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,10,1,1,1,10,1,1,1,20,1,1,100,1,1,40,1,1,1,100,1,1,1,60,1,1,1,100,1,1,1,100,1,1,1,50,1,1,1,70,1,1,1,80,1,1,1,100,1,1,1,60,1,1,1,30,1,1,25,1,1,40,1,1,1,20,1,1,1,30,1,1,1,15,1,1,1,40,1,1,1,20,1,1,1,40,1,1,1,20,1,1,1,20,1,1,1,20,1,1,1,20,1,1,75,1,1,75,1,1,1,75,1,1,1,70,1,1,1,90,1,1,1,75,1,1,1,75,1,1,1,60,1,1,1,90,1,1,1,75,1,1,1,90,1,1,1,50,1,A person has committed a wrongdoing that is against the law.,4,1,catch_1|theft_hi_group4_2|theft_hi_solo_2|assault_hi_group4_1|assault_lo_group0_1|catch_2|assault_hi_solo_1|assault_lo_group4_2|theft_hi_group4_1|theft_hi_group1_2|theft_lo_solo_2|assault_hi_group4_2|theft_lo_group2_2|theft_lo_group2_1|assault_hi_group2_1|assault_lo_group3_1|theft_hi_group3_1|assault_hi_group3_2|assault_hi_group2_2|theft_lo_group4_1|theft_lo_group4_2|theft_lo_group1_1|assault_hi_group1_1|theft_hi_group3_2|assault_hi_group1_2|theft_hi_group1_1|assault_lo_group0_2|theft_lo_group3_2|assault_hi_solo_2|theft_lo_group3_1|assault_lo_group4_1|assault_lo_group1_2|theft_hi_solo_1|assault_lo_solo_1|assault_lo_group3_2|assault_lo_group2_1|assault_hi_group0_1|assault_lo_solo_2|theft_lo_group0_1|theft_lo_group1_2|theft_lo_group0_2|theft_lo_solo_1|assault_lo_group1_1|assault_hi_group0_2|assault_lo_group2_2|theft_hi_group2_1|theft_hi_group0_1|theft_hi_group0_2|assault_hi_group3_1|theft_hi_group2_2
5744515,1,1,1,1,1,1,12,6,45,2,5,,United States,45,10,1,1,1,4,2,4,1,1,1,1,60,1,1,76,1,1,1,58,1,1,1,59,1,1,1,79,1,1,1,76,1,1,1,59,1,1,1,58,1,1,1,57,1,1,1,58,1,1,1,57,1,1,1,76,1,1,77,1,1,77,1,1,1,88,1,1,1,66,1,1,1,81,1,1,1,78,1,1,1,77,1,1,1,76,1,1,1,79,1,1,1,91,1,1,1,77,1,1,1,73,1,1,75,1,1,78,1,1,1,79,1,1,1,76,1,1,1,78,1,1,1,86,1,1,1,75,1,1,1,77,1,1,1,79,1,1,1,78,1,1,1,78,1,1,1,72,1,1,83,1,1,78,1,1,1,77,1,1,1,79,1,1,1,78,1,1,1,77,1,1,1,77,1,1,1,85,1,1,1,79,1,1,1,78,1,1,1,78,1,1,1,79,1,A wrongdoing against another person or institution that causes the recipient harm or loss. ,1,1,theft_hi_group2_1|assault_lo_solo_2|assault_hi_solo_1|theft_lo_group1_2|theft_lo_group4_2|assault_lo_group4_2|theft_lo_solo_2|theft_lo_group2_2|theft_lo_group2_1|assault_hi_group4_1|theft_lo_group0_1|assault_lo_group1_2|assault_hi_group0_2|assault_lo_group0_1|assault_hi_group2_2|theft_hi_group1_2|theft_hi_solo_2|theft_hi_group3_2|catch_1|assault_lo_group1_1|theft_hi_group4_2|catch_2|theft_hi_group4_1|theft_lo_group3_2|theft_lo_group1_1|theft_lo_group3_1|assault_lo_group4_1|assault_hi_solo_2|assault_hi_group3_1|assault_lo_solo_1|theft_hi_group3_1|assault_lo_group2_1|theft_hi_solo_1|assault_lo_group2_2|theft_hi_group2_2|assault_hi_group1_1|theft_hi_group0_1|assault_lo_group0_2|theft_lo_solo_1|theft_lo_group4_1|assault_lo_group3_2|assault_hi_group1_2|theft_lo_group0_2|assault_hi_group4_2|theft_hi_group1_1|assault_lo_group3_1|theft_hi_group0_2|assault_hi_group3_2|assault_hi_group0_1|assault_hi_group2_1
2171328,1,1,1,1,1,3,16,5,32,2,4,,USA,32,4,1,1,1,4,2,4,1,1,1,1,75,1,1,100,1,1,1,75,1,1,1,100,1,1,1,100,1,1,1,90,1,1,1,70,1,1,1,90,1,1,1,90,1,1,1,100,1,1,1,60,1,1,1,5,1,1,100,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,100,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,100,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,"An act against a person, business, or property that is illegal and immoral and/or causes harm or damage.",4,1,theft_lo_group3_1|catch_1|theft_lo_group4_2|assault_lo_group0_1|theft_hi_group1_1|theft_lo_group1_2|theft_hi_group3_1|theft_hi_group2_2|assault_lo_solo_2|theft_hi_solo_1|assault_hi_group4_2|theft_hi_group4_1|theft_hi_group2_1|assault_lo_group1_2|theft_lo_group4_1|assault_lo_group0_2|assault_hi_solo_1|theft_lo_group2_2|theft_lo_solo_1|assault_lo_group2_1|assault_lo_group1_1|theft_lo_group1_1|theft_lo_solo_2|assault_hi_group1_2|assault_lo_group4_1|theft_hi_solo_2|assault_hi_group1_1|assault_hi_group3_1|theft_lo_group3_2|assault_lo_group2_2|theft_hi_group1_2|assault_lo_group3_2|theft_hi_group0_2|assault_hi_group0_1|assault_hi_solo_2|theft_lo_group0_1|assault_hi_group2_2|assault_hi_group3_2|catch_2|assault_lo_group4_2|assault_lo_group3_1|theft_lo_group0_2|assault_lo_solo_1|theft_hi_group4_2|assault_hi_group0_2|assault_hi_group2_1|assault_hi_group4_1|theft_hi_group3_2|theft_hi_group0_1|theft_lo_group2_1
9912181,1,1,1,1,1,1,12,1,41,1,3,,US,41,10,1,1,1,4,2,4,1,1,1,1,0,1,1,24,1,1,1,5,1,1,1,13,1,1,1,23,1,1,1,27,1,1,1,5,1,1,1,14,1,1,1,25,1,1,1,26,1,1,1,5,1,1,1,0,1,1,73,1,1,42,1,1,1,93,1,1,1,22,1,1,1,89,1,1,1,87,1,1,1,26,1,1,1,83,1,1,1,86,1,1,1,94,1,1,1,78,1,1,1,81,1,1,58,1,1,62,1,1,1,58,1,1,1,65,1,1,1,59,1,1,1,55,1,1,1,54,1,1,1,56,1,1,1,59,1,1,1,59,1,1,1,59,1,1,1,67,1,1,72,1,1,58,1,1,1,91,1,1,1,66,1,1,1,67,1,1,1,72,1,1,1,67,1,1,1,76,1,1,1,79,1,1,1,71,1,1,1,79,1,1,1,81,1,an action against the law,3,1,assault_lo_group0_1|assault_lo_group4_1|theft_lo_group0_1|theft_hi_group2_2|assault_lo_group3_2|theft_lo_group0_2|assault_hi_group4_1|theft_lo_group4_2|theft_hi_group0_1|catch_2|theft_lo_solo_2|assault_hi_solo_1|theft_hi_solo_1|theft_hi_group1_2|theft_hi_group4_2|catch_1|assault_hi_group2_2|assault_lo_group4_2|assault_lo_group2_1|theft_hi_group3_2|assault_hi_group4_2|assault_hi_group3_2|theft_lo_group3_2|assault_hi_group0_1|assault_hi_group1_1|theft_lo_group4_1|theft_lo_group1_1|theft_lo_group3_1|assault_lo_group1_1|assault_lo_solo_2|theft_lo_group2_2|theft_hi_group1_1|theft_hi_group0_2|assault_lo_group1_2|assault_lo_group3_1|assault_hi_solo_2|theft_hi_group4_1|theft_hi_group3_1|assault_hi_group2_1|theft_hi_solo_2|assault_hi_group3_1|assault_lo_group2_2|assault_hi_group0_2|theft_lo_group1_2|assault_hi_group1_2|assault_lo_group0_2|theft_lo_group2_1|theft_hi_group2_1|theft_lo_solo_1|assault_lo_solo_1
7134059,1,1,1,1,1,1,19,4,25,1,5,4,USA,25,5,1,1,1,4,2,4,1,1,1,1,75,1,1,45,1,1,1,40,1,1,1,35,1,1,1,57,1,1,1,55,1,1,1,67,1,1,1,62,1,1,1,25,1,1,1,76,1,1,1,40,1,1,1,34,1,1,35,1,1,59,1,1,1,58,1,1,1,58,1,1,1,58,1,1,1,58,1,1,1,47,1,1,1,63,1,1,1,56,1,1,1,66,1,1,1,40,1,1,1,45,1,1,30,1,1,60,1,1,1,56,1,1,1,77,1,1,1,58,1,1,1,56,1,1,1,44,1,1,1,65,1,1,1,46,1,1,1,67,1,1,1,38,1,1,1,71,1,1,43,1,1,44,1,1,1,55,1,1,1,46,1,1,1,65,1,1,1,63,1,1,1,27,1,1,1,56,1,1,1,34,1,1,1,62,1,1,1,65,1,1,1,73,1,"a crime is an unlawful act punishable by a state or other authority. The term crime does not in modern criminal law, have any simple and universally accepted definition though statutory definitions have been provided for certain purposes.",4,1,assault_hi_solo_2|catch_2|catch_1|assault_lo_group3_1|assault_lo_group2_1|theft_lo_solo_2|theft_hi_group3_2|theft_hi_group3_1|theft_lo_group2_2|theft_lo_group4_1|theft_hi_group1_1|assault_hi_group2_1|assault_lo_group3_2|theft_hi_solo_1|assault_lo_group2_2|theft_hi_group0_1|theft_hi_group2_2|assault_lo_solo_2|assault_hi_group3_1|assault_lo_group1_1|theft_lo_group1_2|theft_hi_group2_1|theft_hi_group4_1|assault_hi_solo_1|assault_hi_group1_2|assault_hi_group0_1|assault_lo_group0_1|theft_lo_group0_1|theft_lo_group3_1|assault_hi_group3_2|theft_hi_group0_2|assault_hi_group0_2|assault_lo_group1_2|assault_lo_group0_2|assault_lo_solo_1|theft_lo_solo_1|theft_lo_group1_1|assault_lo_group4_2|theft_lo_group3_2|assault_hi_group4_2|assault_hi_group1_1|theft_hi_group4_2|theft_hi_group1_2|assault_hi_group4_1|theft_lo_group0_2|theft_lo_group4_2|assault_lo_group4_1|theft_hi_solo_2|theft_lo_group2_1|assault_hi_group2_2
4520824,1,1,1,1,1,1,15,5,34,2,3,,USA,34,11,1,1,1,4,2,4,1,1,1,1,8,1,1,72,1,1,1,21,1,1,1,62,1,1,1,10,1,1,1,64,1,1,1,15,1,1,1,15,1,1,1,43,1,1,1,62,1,1,1,8,1,1,1,10,1,1,77,1,1,84,1,1,1,100,1,1,1,46,1,1,1,97,1,1,1,100,1,1,1,90,1,1,1,96,1,1,1,100,1,1,1,100,1,1,1,87,1,1,1,77,1,1,80,1,1,56,1,1,1,63,1,1,1,62,1,1,1,65,1,1,1,73,1,1,1,55,1,1,1,67,1,1,1,66,1,1,1,64,1,1,1,61,1,1,1,71,1,1,82,1,1,77,1,1,1,80,1,1,1,68,1,1,1,90,1,1,1,76,1,1,1,90,1,1,1,66,1,1,1,87,1,1,1,79,1,1,1,90,1,1,1,70,1,It is a bad thing that someone does to someone or something.,1,1,theft_lo_group2_2|assault_lo_group0_1|assault_hi_group4_1|theft_lo_group4_1|assault_hi_solo_1|theft_hi_group4_1|assault_lo_solo_2|catch_2|assault_lo_group0_2|assault_lo_group1_2|assault_hi_group4_2|theft_lo_group2_1|theft_hi_group1_1|theft_lo_group0_2|theft_hi_group3_2|assault_hi_group3_1|assault_hi_solo_2|assault_hi_group1_2|theft_lo_group0_1|theft_lo_group3_1|theft_hi_group0_1|assault_lo_group3_1|theft_hi_group2_1|theft_lo_group1_2|theft_hi_solo_1|assault_lo_group3_2|assault_lo_group2_1|assault_hi_group0_2|assault_lo_group4_2|theft_hi_solo_2|assault_hi_group3_2|theft_lo_group3_2|theft_lo_group4_2|theft_lo_solo_1|theft_hi_group3_1|assault_hi_group0_1|assault_lo_solo_1|catch_1|theft_hi_group4_2|assault_lo_group2_2|theft_lo_group1_1|assault_hi_group1_1|assault_lo_group1_1|assault_lo_group4_1|theft_lo_solo_2|theft_hi_group2_2|assault_hi_group2_2|theft_hi_group1_2|assault_hi_group2_1|theft_hi_group0_2
